지역,망,측정소코드,측정소명,측정일시,SO2,CO,O3,NO2,PM10,PM25,주소
서울 종로구,도시대기,111123,종로구,2025011011,0.0024,0.33,0.0303,0.0105,19,14,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011012,0.0022,0.34,0.0303,0.011,17,14,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011013,0.0024,0.37,0.0275,0.016,21,13,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011014,0.0023,0.37,0.0281,0.0172,22,12,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011015,,,,,,,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011016,,,,,,,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011017,0.0021,0.41,0.0182,0.0268,24,15,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011018,0.0025,0.41,0.0169,0.0287,32,20,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011019,0.0022,0.43,0.0152,0.0304,21,13,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011020,0.0019,0.45,0.0107,0.038,22,16,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011021,0.0019,0.53,0.0051,0.045,24,20,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011022,0.0019,0.54,0.0056,0.0428,25,19,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011023,0.0023,0.69,0.0032,0.0527,24,21,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011024,0.0021,0.72,0.0021,0.0537,26,23,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011101,0.0018,0.62,0.0021,0.0496,33,24,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011102,0.0021,0.64,0.002,0.0502,28,20,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011103,0.002,0.63,0.0018,0.0482,25,21,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011104,0.0019,0.63,0.0019,0.0457,22,20,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011105,0.0018,0.68,0.0015,0.0441,26,21,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011106,0.002,0.67,0.0016,0.0445,30,25,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011107,0.0019,0.65,0.002,0.0419,29,26,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011108,0.0017,0.56,0.002,0.0397,32,24,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011109,0.0018,0.59,0.0049,0.0365,31,24,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011110,0.0022,0.52,0.0097,0.0308,29,24,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011111,0.0023,0.52,0.0134,0.0282,36,32,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011112,0.0026,0.56,0.0153,0.0286,38,36,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011113,0.0025,0.51,0.0188,0.027,45,36,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011114,0.0026,0.49,0.0206,0.0278,42,34,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011115,0.0026,0.42,0.0237,0.0261,34,27,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011116,0.0027,0.34,0.0296,0.0177,27,22,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011117,0.0025,0.37,0.025,0.0232,24,19,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011118,0.0022,0.38,0.0226,0.0258,27,23,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011119,0.0022,0.39,0.0224,0.0254,28,21,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011120,0.0024,0.43,0.0231,0.0242,26,21,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011121,0.0021,0.44,0.0246,0.0211,26,23,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011122,0.0019,0.45,0.024,0.0207,24,21,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011123,0.002,0.46,0.0234,0.0207,23,18,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011124,0.0018,0.6,0.0182,0.0263,22,21,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011201,0.0021,0.73,0.0034,0.0498,28,23,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011202,0.0024,0.83,0.0024,0.0522,34,27,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011203,0.0022,0.82,0.002,0.0513,34,28,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011204,0.0019,0.74,0.0019,0.0483,30,26,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011205,0.0016,0.68,0.0023,0.0449,30,24,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011206,0.0019,0.71,0.0023,0.0451,28,28,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011207,0.0019,0.75,0.0019,0.0446,29,27,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011208,0.002,0.65,0.0021,0.0417,35,31,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011209,0.0021,0.74,0.0042,0.0403,33,30,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011210,0.0021,0.71,0.0085,0.0358,37,35,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011211,0.0023,0.56,0.0151,0.0272,44,39,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011212,0.0026,0.57,0.019,0.0272,45,41,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011213,0.0027,0.61,0.0205,0.0281,46,41,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011214,0.003,0.61,0.0202,0.0317,51,39,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011215,0.0033,0.41,0.033,0.0154,45,33,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011216,0.0029,0.4,0.0335,0.0156,37,32,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011217,0.0029,0.43,0.0312,0.0184,38,31,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011218,0.0027,0.43,0.0303,0.0191,38,32,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011219,0.0025,0.51,0.0294,0.0203,34,29,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011220,0.0026,0.61,0.0247,0.0241,36,31,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011221,0.0023,0.62,0.0181,0.0311,38,33,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011222,0.0024,0.66,0.0123,0.0366,43,37,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011223,0.0023,0.62,0.0106,0.0371,39,37,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011224,0.0021,0.57,0.0167,0.0293,43,39,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011301,0.0023,0.66,0.015,0.0307,43,39,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011302,0.0023,0.68,0.0085,0.0403,46,42,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011303,0.0021,0.75,0.005,0.0456,47,42,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011304,0.0021,0.86,0.0022,0.0528,50,39,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011305,0.0024,0.86,0.0024,0.0505,50,41,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011306,0.0025,0.91,0.0022,0.0484,48,42,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011307,0.0028,0.88,0.0023,0.0506,47,41,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011308,0.0026,0.96,0.0023,0.0521,49,41,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011309,0.0027,0.92,0.0025,0.0523,52,44,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011310,0.0029,0.98,0.0036,0.0511,65,51,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011311,0.0032,0.94,0.0053,0.0514,71,52,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011312,0.0035,0.86,0.0074,0.0478,71,57,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011313,0.0038,0.83,0.0083,0.0461,70,58,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011314,0.0039,0.69,0.0138,0.0403,69,57,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011315,0.0038,0.54,0.0234,0.0271,66,49,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011316,0.0039,0.55,0.022,0.028,61,45,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011317,0.0037,0.58,0.0187,0.0315,59,45,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011318,0.0032,0.63,0.0115,0.0395,59,43,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011319,0.0031,0.77,0.0046,0.0478,60,46,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011320,0.003,0.97,0.0019,0.0553,62,53,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011321,0.0033,0.94,0.0021,0.0568,67,53,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011322,0.0033,1,0.0021,0.0561,69,55,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011323,0.0034,1.07,0.0019,0.0572,68,57,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011324,0.0034,0.99,0.0018,0.0547,71,58,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011401,0.0034,0.88,0.0019,0.0528,70,56,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011402,0.0032,0.75,0.002,0.0483,67,56,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011403,0.0032,0.75,0.0018,0.0478,64,53,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011404,0.003,0.71,0.002,0.0469,62,50,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011405,0.0028,0.69,0.0021,0.0444,62,52,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011406,0.0031,0.74,0.0018,0.0447,63,50,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011407,0.0033,0.8,0.0017,0.0487,63,51,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011408,0.0033,0.98,0.0019,0.0511,62,51,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011409,0.0036,1.6,0.0019,0.0547,65,52,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011410,0.0039,1.22,0.0027,0.0598,69,56,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011411,0.0038,1.04,0.0043,0.0561,71,58,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011412,0.0033,1.05,0.006,0.057,68,58,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011413,0.0031,0.73,0.0168,0.0436,90,75,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011414,0.0037,0.61,0.0283,0.0304,92,68,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011415,0.0039,0.47,0.0337,0.0177,75,58,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011416,0.0037,0.49,0.0302,0.0204,54,41,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011417,0.0039,0.51,0.0335,0.0186,57,43,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011418,0.0039,0.57,0.0337,0.0188,64,47,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011419,0.0037,0.61,0.0323,0.0176,70,52,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011420,0.0039,0.58,0.0335,0.0146,67,50,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011421,0.0039,0.53,0.0301,0.0161,59,47,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011422,0.0035,0.47,0.0303,0.0125,55,40,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011423,0.003,0.34,0.0297,0.0101,26,20,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011424,0.003,0.36,0.0292,0.0098,22,16,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011501,0.0031,0.37,0.028,0.0096,28,18,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011502,0.0028,0.37,0.0274,0.0092,30,18,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011503,0.0028,0.36,0.0267,0.0084,27,20,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011504,0.003,0.37,0.0237,0.0094,27,20,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011505,0.0027,0.38,0.0223,0.0107,31,20,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011506,0.0029,0.38,0.0197,0.0122,39,18,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011507,0.0025,0.38,0.0178,0.0139,42,15,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011508,0.0029,0.41,0.0156,0.0178,51,15,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011509,0.0027,0.42,0.0152,0.0179,58,14,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011510,0.0029,0.38,0.0198,0.0126,56,12,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011511,0.0029,0.31,0.0237,0.0105,47,12,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011512,0.0026,0.33,0.0259,0.0095,41,11,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011513,0.0029,0.32,0.029,0.0097,32,11,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011514,0.0027,0.29,0.0322,0.0093,27,7,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011515,0.0028,0.31,0.0324,0.0096,22,7,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011516,0.0026,0.31,0.0324,0.0103,28,12,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011517,0.0027,0.32,0.0314,0.011,24,10,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011518,0.0026,0.34,0.028,0.0146,22,13,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011519,0.0025,0.36,0.0246,0.0162,20,9,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011520,0.0026,0.36,0.022,0.0189,22,11,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011521,0.0024,0.34,0.0249,0.0145,19,11,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011522,0.0023,0.34,0.0246,0.0142,20,11,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011523,0.0026,0.28,0.0281,0.01,14,10,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011524,0.0023,0.29,0.0269,0.0112,15,9,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011601,0.0023,0.3,0.0252,0.0128,10,5,서울 종로구 종로35가길 19
서울 종로구,도시대기,111123,종로구,2025011602,0.0026,0.37,0.0196,0.0187,12,10,서울 종로구 종로35가길 19
